tweet id,time of tweet,user id,text
1450585725615935489,2021-10-19 22:12:42,kianagates19,RT @YahooNews: A Homeland Security spokesperson said the secretary was fully vaccinated and experiencing “only mild congestion.” https://t.…
1450585292998692867,2021-10-19 22:10:59,MOF_Mass,"RT @MothersOutFront: The children of West Virginia are relying on you @Sen_JoeManchin to take action for the Build Back Better Agenda. 
You…"
1450585188749172737,2021-10-19 22:10:34,wafflejuice,RT @TabloTV: Wow... Cable TV providers are really ramping up their dirty tricks! ✂️ https://t.co/jTxACPebye
1450585102149373963,2021-10-19 22:10:13,invincible__007,"RT @YahooSportsNBA: The Lakers starting lineup tonight, per @ChrisBHaynes:

G: Russell Westbrook
G: Kent Bazemore
F: LeBron James
F: Anthon…"
1450585020305842180,2021-10-19 22:09:54,slamdunk406,"RT @YahooSports: “If you see me, please just give me a fist bump and say a prayer that I can return from being 82 years old to acting like…"
1450584769801097217,2021-10-19 22:08:54,QueenTe75247457,"I hardly understood people when they said ""When you know what a peaceful life feels like, you won't let anyone or anything disturb that space"" until now. Yhoo🙆‍♀️🙆‍♀️🙆‍♀️"
1450584350588915717,2021-10-19 22:07:14,Evelyn69049833,RT @YahooNews: BREAKING: Republican Rep. Jeff Fortenberry indicted on charges of lying to the FBI https://t.co/4V0HwpUaxR
1450584137841065986,2021-10-19 22:06:23,nba_lord,"RT @YahooSports: “If you see me, please just give me a fist bump and say a prayer that I can return from being 82 years old to acting like…"
1450584041900556290,2021-10-19 22:06:00,YahooSportsNBA,"""We didn’t have real negotiations,"" said Suns GM James Jones. 👀

Jones says Ayton was offered a three or four-year max but it was turned down.

➡️ https://t.co/PWXVoZde6S https://t.co/oPDpvgqRBv"
1450584041875464196,2021-10-19 22:06:00,NetWeave,"Well, we'll see what happens. https://t.co/9EchDi1omo"
1450583686483689478,2021-10-19 22:04:36,boredtrekker83,RT @YahooNews: Manatees have starved to death by the hundreds along Florida’s east coast because algae blooms and contaminants are killing…
1450583289920692225,2021-10-19 22:03:01,VutomiKhosa5,"RT @Goitse_Kele: This Dr onna le masepa yhoo
The fhaken arrogance in him😩😖 its disgusting for a men to do that"
1450582726076243970,2021-10-19 22:00:47,velomarc,RT @YahooNews: Manatees have starved to death by the hundreds along Florida’s east coast because algae blooms and contaminants are killing…
1450582705205235714,2021-10-19 22:00:42,LauerMwc,"Does recent market volatility mean trouble for your nest egg? Don’t freak out just yet, experts say. Here's what the stock market is signaling about the rest of the year. https://t.co/CZKy4R56To"
1450582599370432518,2021-10-19 22:00:16,CareBear_Kara,RT @YahooNews: Manatees have starved to death by the hundreds along Florida’s east coast because algae blooms and contaminants are killing…
1450582566944194571,2021-10-19 22:00:09,OcProgDemWomen,"RT @bykenarmstrong: Former US attorney: The @propublica @WPLN story on juvenile justice in Tennessee ""just boggles the mind""
https://t.co/B…"
1450582324433854470,2021-10-19 21:59:11,YahooNews,"Manatees have starved to death by the hundreds along Florida’s east coast because algae blooms and contaminants are killing the seagrass the beloved sea mammals eat, a wildlife official told a House committee Tuesday. https://t.co/tLy0aDHV0M"
1450582213829881860,2021-10-19 21:58:44,GMLindgren,RT @YahooSports: The Sky mocked Diana Taurasi during their WNBA championship parade by bringing the door she allegedly broke after losing i…
1450582175485775872,2021-10-19 21:58:35,ASPL365,RT @EnvDefenseFund: A climate-fueled tipping point for Lake Tahoe looms. Ash from wildfires has clouded its pristine waters. Flow into the…
1450581878365306882,2021-10-19 21:57:24,YahooFantasy,"Who were the big winners and losers after the first week of the NHL season? 

@airjan23 from @RotoWire writes ➡️ https://t.co/WMpbVP7QpL https://t.co/hcqduVcNnq"
1450581756898418689,2021-10-19 21:56:56,Goitse_Kele,"This Dr onna le masepa yhoo
The fhaken arrogance in him😩😖 its disgusting for a men to do that"
1450581393063432199,2021-10-19 21:55:29,Lulu_Graezinski,RT @Gingerr_Vee: @Lungii_T When he fed me amabhontsisi😫 made my stomach turn the whole night &amp; while he busy humpin ontop of me I was squee…
1450581369474723848,2021-10-19 21:55:23,BevVincent,RT @YahooNews: BREAKING: Republican Rep. Jeff Fortenberry indicted on charges of lying to the FBI https://t.co/4V0HwpUaxR
1450581271856492547,2021-10-19 21:55:00,_OutkastShit,"RT @YahooSportsNBA: The Lakers starting lineup tonight, per @ChrisBHaynes:

G: Russell Westbrook
G: Kent Bazemore
F: LeBron James
F: Anthon…"
1450581144479703048,2021-10-19 21:54:29,yahoolife,Katy Perry stuns in orange latex outfit for Season 20 of 'American Idol': ‘Mama ain’t here to play’ https://t.co/iuMBfPzj7X https://t.co/6bcaEBDtQr
1450580982122299395,2021-10-19 21:53:51,Goitse_Kele,"This space is killinge yhoo bathong😹😹😹

I really don't understand why is the president involved
Nagana fela cupcakes wasting his time before the elections 😫"
1450580747887300610,2021-10-19 21:52:55,BevVincent,RT @YahooNews: The House Intelligence Committee is seeking info about a Yahoo News report that CIA officials plotted to kidnap Julian Assan…
1450580717797208068,2021-10-19 21:52:48,yooblacky,"RT @YahooSportsNBA: The Lakers starting lineup tonight, per @ChrisBHaynes:

G: Russell Westbrook
G: Kent Bazemore
F: LeBron James
F: Anthon…"
1450580365513535488,2021-10-19 21:51:24,kat46655,RT @YahooNews: The House Intelligence Committee is seeking info about a Yahoo News report that CIA officials plotted to kidnap Julian Assan…
1450580134755438593,2021-10-19 21:50:29,NompumezoBethe2,@NdinguAmaza Yhoo Tanx Mazmore
1450579896573562880,2021-10-19 21:49:32,workingtrucker,RT @YahooNews: The House Intelligence Committee is seeking info about a Yahoo News report that CIA officials plotted to kidnap Julian Assan…
1450579306153975808,2021-10-19 21:47:11,rosesbloom24,RT @YahooNews: BREAKING: Republican Rep. Jeff Fortenberry indicted on charges of lying to the FBI https://t.co/4V0HwpUaxR
1450579285194919936,2021-10-19 21:47:06,daryleakins,"RT @YahooFantasy: Looking to make some room on your roster?

@themondaymommy goes over drop candidates ➡️ https://t.co/CGDxVfAfSk https://t…"
1450579189942345741,2021-10-19 21:46:43,jman4956,RT @StockRunner01: $BZWR has been helping small businesses grow and investors are taking notice. Rhett Doolittle is featured in a new inter…
1450579020677058562,2021-10-19 21:46:03,PeteBashu,RT @YahooNews: The House Intelligence Committee is seeking info about a Yahoo News report that CIA officials plotted to kidnap Julian Assan…
1450578837692166144,2021-10-19 21:45:20,Randopoly,Sex Education's Makeup Artist Spills on Bringing Eric's Bold Season 3 Makeup to Life https://t.co/8QEvKfzTFT
1450578817727270919,2021-10-19 21:45:15,Yahoo,RT @YahooSports: The Sky mocked Diana Taurasi during their WNBA championship parade by bringing the door she allegedly broke after losing i…
1450578811607822344,2021-10-19 21:45:13,YahooEnt,Trans employee who criticized Netflix’s release of Dave Chappelle special says ‘It was never about Dave’  https://t.co/MRdHDprzQQ https://t.co/EauSEmodjl
1450578703336054790,2021-10-19 21:44:47,prow_II,@tumi_stones Yhoo life is not fair shem 😭
1450578672470069257,2021-10-19 21:44:40,Amherstamr,"RT @MothersOutFront: The children of West Virginia are relying on you @Sen_JoeManchin to take action for the Build Back Better Agenda. 
You…"
1450578635539292161,2021-10-19 21:44:31,RudzaniMaivha,"@Mhlengi_boyka @Msss_Deee @Lungii_T Yhoo Mhlengi, Security said he put on a show and they never let me forget it 😂"
1450578356026621959,2021-10-19 21:43:25,Angel_Lu_,"@CarmenRabz Yhoo baby you can say that again. I really love twitter but I can’t stand what’s happening rn. Also, I feel like spaces need to go. They have bred so much disrespect amongst tweeps."
1450578331854835714,2021-10-19 21:43:19,JohnKenten,RT @YahooNews: BREAKING: Republican Rep. Jeff Fortenberry indicted on charges of lying to the FBI https://t.co/4V0HwpUaxR
1450578286900252676,2021-10-19 21:43:08,Raincoast,RT @EnvDefenseFund: A climate-fueled tipping point for Lake Tahoe looms. Ash from wildfires has clouded its pristine waters. Flow into the…
1450578208458518533,2021-10-19 21:42:49,Mmmpho_gumede,RT @MakhubuKhaya: @Lungii_T When he offered me amazimba with bread when I was cleaning later on ngathola amaqanda under the bed wathi awase…
1450577908951666689,2021-10-19 21:41:38,ChristineVSmith,RT @YahooEnt: Jason Momoa reveals he injured himself while filming Aquaman 2 : 'I'm an aging superhero'  https://t.co/5G2zJ1XkS0 https://t.…
1450577469749317637,2021-10-19 21:39:53,MikeZeigle,RT @YahooNews: The House Intelligence Committee is seeking info about a Yahoo News report that CIA officials plotted to kidnap Julian Assan…
1450577436115017729,2021-10-19 21:39:45,GIWilson,RT @YahooNews: The House Intelligence Committee is seeking info about a Yahoo News report that CIA officials plotted to kidnap Julian Assan…
1450577362479951874,2021-10-19 21:39:28,SonwabileNtlok4,Yhoo https://t.co/LFk7XEmRrb
1450577274957357058,2021-10-19 21:39:07,tintswalomegacy,"On our first date? Our first time? Yhoo he was such a gentleman bruh😭 I had never experienced a love like that before… I really wished it lasted longer than it did, I have so much to say but aii let me not🥲 yah norh when he’s not yours, he’s not yours hey🥲☺️"
1450577258834534405,2021-10-19 21:39:03,YahooNews,The House Intelligence Committee is seeking info about a Yahoo News report that CIA officials plotted to kidnap Julian Assange from the Ecuadorian Embassy in London in 2017 after WikiLeaks published documents describing the spy agency’s hacking tools https://t.co/e586HhJbq1
1450576977035923458,2021-10-19 21:37:56,jamestown_502,"RT @YahooSportsNBA: The Lakers starting lineup tonight, per @ChrisBHaynes:

G: Russell Westbrook
G: Kent Bazemore
F: LeBron James
F: Anthon…"
1450576891874848768,2021-10-19 21:37:36,Goitse_Kele,"@shonny_sa This is homicide yhoo
Mara re tla reyeng yah neh ga le robala"
1450576891107237899,2021-10-19 21:37:35,prow_II,Yhoo those feet 🤮 https://t.co/COxkWN1EOg
1450576217095262212,2021-10-19 21:34:55,FakuSodi,@bongi_annointed @uTshireletso Yhoo sis bongi not even veg pasta...i really i wanna loose ..fish wona ?
1450575817059274753,2021-10-19 21:33:19,JorgeO38581938,RT @YahooFinance: Student loans: Education Department intensifies scrutiny of student loan servicers https://t.co/yZoroTCsKm by @aarthiswam…
1450575493678383106,2021-10-19 21:32:02,AfterShokzCAN,"Whether you’re spinning in class, at home, or biking the open road, AfterShokz are a must-have! Read why Aeropexand Air are @YahooLife - approved here: https://t.co/kz8mhSnvtN https://t.co/Y4hei6v8Ko"
1450575458639118338,2021-10-19 21:31:54,theresa_1922,"RT @nywolforg: Monetizing the killing of wolves is counter to sound wildlife management + ethics. Yet Idaho officials are allocating $200,0…"
1450575386044248068,2021-10-19 21:31:37,yahoolife,Meghan McCain is opening up about her struggles with severe postpartum anxiety – and how to recognize the symptoms https://t.co/5MljEcsEqr https://t.co/K6xSEZBZoE
1450575364200280067,2021-10-19 21:31:31,YahooNews,"Skilled-worker visas are precious to Silicon Valley tech firms hungry for engineers and other highly-trained talent, with Asia home to many keenly sought workers.
https://t.co/XJDMU0Y4sa"
1450575238291468297,2021-10-19 21:31:01,AfterShokz,"Whether you’re spinning in class, at home, or biking the open road, AfterShokz are a must-have! Read why Aeropexand Air are @YahooLife - approved here: https://t.co/8lszy9EwNc https://t.co/t1i9rQvQbC"
1450575106451951618,2021-10-19 21:30:30,ChristineVSmith,RT @YahooNews: BREAKING: Republican Rep. Jeff Fortenberry indicted on charges of lying to the FBI https://t.co/4V0HwpUaxR
1450574726510911490,2021-10-19 21:28:59,tintswalomegacy,Yhoo this is grounds for marriage 🥺🥺 https://t.co/rXYzwywj7D
1450574681170489353,2021-10-19 21:28:49,AvelaMAwisa,We also stopped 30 min in yhoo ha ah https://t.co/k9FsAgd9uF
1450574411061411841,2021-10-19 21:27:44,NadiraAyanna,@Boitumeloprudy0 I really don't understand this hate. Yhoo Hayi people are cruel
1450574392623259650,2021-10-19 21:27:40,mrQuestionLinks,RT @YahooNews: BREAKING: Republican Rep. Jeff Fortenberry indicted on charges of lying to the FBI https://t.co/4V0HwpUaxR
1450574327322234881,2021-10-19 21:27:24,RealBesbk,RT @YahooNews: BREAKING: Republican Rep. Jeff Fortenberry indicted on charges of lying to the FBI https://t.co/4V0HwpUaxR
